,小区名称,百度经度,百度纬度
2034,卓越云际,104.05740358713781,30.697356042874134
2035,保利国宾首府,104.00729987867437,30.72286386147507
2036,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2037,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
2038,龙湖北城天街一期,104.07253707057275,30.71549676223937
2039,华侨城原岸,104.04996157514039,30.73362472333543
2040,飞大壹号广场,104.08840096621785,30.687229533773646
2041,香山苑,104.09396839427706,30.69670998446406
2042,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2043,福祥家园瑞祥苑,104.02724693218454,30.70319428128537
2044,卓越云际,104.05740358713781,30.697356042874134
2045,华侨城原岸,104.04996157514039,30.73362472333543
2046,龙湖上城,104.07880104472437,30.688633885787453
2047,金牛万达a组团,104.0810619000319,30.692654435850304
2048,西城公馆,104.03481300017287,30.702389900881233
2049,蓝光云鼎,104.03413792358212,30.693622941873553
2050,和睦人家三期,104.04481203880444,30.705766669502825
2051,蓝光富丽城,104.0892465411944,30.701289048511192
2052,金沙国际花园,104.01587959460018,30.693468990830727
2053,檀香花园,104.01521080614799,30.70996914360457
2054,华侨城东岸,104.05005993959374,30.733616963050707
2055,德意馨苑,104.0158459979741,30.701653206072645
2056,中环西岸观邸,104.0182137516373,30.713031363081903
2057,恒大曹家巷广场公寓,104.04517468473883,30.701570919471557
2058,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
2059,瑞安城中汇,104.09805469621138,30.698848590337068
2060,水晶花园,104.08370246907847,30.682834045711424
2061,保利两河森林别墅,103.97643185558776,30.724758031265644
2062,中南樾府,104.09775996217357,30.79602282702288
2063,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2064,恒大曹家巷广场,104.09733802807553,30.67911645045435
2065,华侨城东岸,104.05005993959374,30.733616963050707
2066,龙湖源著,103.98673991131476,30.71916055239091
2067,万科金域西岭,104.02046975609507,30.716481569070016
2068,马鞍东路社区,104.09926264763065,30.682784508747883
2069,西线阳光,104.0006939196151,30.716045905069038
2070,阳曦芙蓉城,104.02292401657887,30.704715226415807
2071,九里西苑A区,104.05755809568552,30.713724425871174
2072,青房尚瑞天韵,104.00934028980973,30.706790466640694
2073,佳乐云锦阁,104.076646997942,30.729094860200814
2074,恒大曹家巷广场,104.09733802807553,30.67911645045435
2075,佳乐云锦阁,104.076646997942,30.729094860200814
2076,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2077,阳曦芙蓉城,104.02292401657887,30.704715226415807
2078,飞大壹号广场,104.08840096621785,30.687229533773646
2079,首开龙湖紫宸,104.03919295817843,30.70579189778465
2080,中南樾府,104.09775996217357,30.79602282702288
2081,飞大壹号广场,104.08840096621785,30.687229533773646
2082,阳曦芙蓉城,104.02292401657887,30.704715226415807
2083,金牛万达c组团,104.08097835761946,30.69485648214672
2084,恒大曹家巷广场,104.09733802807553,30.67911645045435
2085,佳乐云锦阁,104.076646997942,30.729094860200814
2086,中南樾府,104.09775996217357,30.79602282702288
2087,金牛万达a组团,104.0810619000319,30.692654435850304
2088,锦西雅苑,104.04649097180258,30.699184887732784
2089,高家庄赞城,104.05740358713781,30.697356042874134
2090,同兴小区,104.02656089626656,30.69274798736135
2091,平福巷2号院,104.094645638479,30.69241121026587
2092,西西里一期,104.02574757045784,30.70905863229692
2093,百佳庭院,104.08648020937643,30.690070359407404
2094,青房尚瑞天韵,104.00934028980973,30.706790466640694
2095,金地嘉年华城,104.01480100546249,30.702326957091405
2096,蓝光花满庭一期,104.0667532407162,30.729358101181184
2097,锦泰世家,104.08945719383648,30.69637266912682
2098,炎华置信花千集,104.07305700980191,30.69215585521525
2099,汇融名城,104.05740358713781,30.697356042874134
2100,尚锦城,104.08931759716025,30.695376242758922
2101,兴元花园,104.04663371254813,30.69052989908012
2102,华侨城原岸,104.04996157514039,30.73362472333543
2103,中环西岸观邸,104.0182137516373,30.713031363081903
2104,远洋朗郡,103.98645101626275,30.72134421435084
2105,府河苑,104.09560304081354,30.67680067403852
2106,万科锦西润园,104.00130476736189,30.71503183177756
2107,润泽园二期,104.09723705853621,30.7001499894755
2108,恒大曹家巷广场,104.09733802807553,30.67911645045435
2109,金鱼街60号院,104.04739619426499,30.68927231254616
2110,中南樾府,104.09775996217357,30.79602282702288
2111,和谐家园,104.01552045205729,30.706561318367196
2112,旭辉江山和鸣,104.05740358713781,30.697356042874134
2113,瑞安城中汇,104.09805469621138,30.698848590337068
2114,恒大曹家巷广场,104.09733802807553,30.67911645045435
2115,首开龙湖紫宸,104.03919295817843,30.70579189778465
2116,绿地世纪城,104.08655387042825,30.726461867199223
2117,书香门第,104.06818810410729,30.688360051186525
2118,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2119,恒大曹家巷广场,104.09733802807553,30.67911645045435
2120,华侨城东岸,104.05005993959374,30.733616963050707
2121,金科苑中街103号院,103.99268834218142,30.715790426055097
2122,佳乐云锦阁,104.076646997942,30.729094860200814
2123,华侨城东岸,104.05005993959374,30.733616963050707
2124,中南樾府,104.09775996217357,30.79602282702288
2125,成都N8天幕,104.06356219005312,30.701498181162336
2126,佳乐云锦阁,104.076646997942,30.729094860200814
2127,华西园,104.09362964326924,30.68346886195643
2128,成勘苑,104.05740358713781,30.697356042874134
2129,星辉西路8号院,104.08251697529694,30.684953862065715
2130,高家庄赞城,104.05740358713781,30.697356042874134
2131,禾嘉利好,104.09089951316331,30.70187747551522
2132,龙湖北城天街一期,104.07253707057275,30.71549676223937
2133,蓝光花满庭一期,104.0667532407162,30.729358101181184
2134,金都花园,104.01938100981697,30.697944105942128
2135,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2136,高家庄赞城,104.05740358713781,30.697356042874134
2137,旭辉江山和鸣,104.05740358713781,30.697356042874134
2138,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2139,龙湖北城天街一期,104.07253707057275,30.71549676223937
2140,香山苑,104.09396839427706,30.69670998446406
2141,香山苑,104.09396839427706,30.69670998446406
2142,百寿路7号院,104.04547741369568,30.677690294755
2143,抚琴西南路12号院,104.04389774345638,30.68237470197414
2144,欣园二期,104.05099220105198,30.70959321914408
2145,恒大曹家巷广场,104.09733802807553,30.67911645045435
2146,金地嘉年华城,104.01480100546249,30.702326957091405
2147,恒大曹家巷广场,104.09733802807553,30.67911645045435
2148,一品荷花,104.08716705376935,30.702469935559943
2149,二环路北四段4号院,104.10406209454663,30.69364464483597
2150,恒大曹家巷广场,104.09733802807553,30.67911645045435
2151,保利梧桐语,103.99766600123262,30.711210079692872
2152,红旗巷5号院,104.09531780006836,30.700075024739494
2153,百寿路9号院,104.04235023345265,30.6767923351543
2154,北站东二路11号院,104.08501507308964,30.69333142065222
2155,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
2156,电建地产洺悦玺,103.9871550182909,30.734744836212062
2157,恒大曹家巷广场,104.09733802807553,30.67911645045435
2158,中南樾府,104.09775996217357,30.79602282702288
2159,香山苑,104.09396839427706,30.69670998446406
2160,保利两河森林别墅,103.97643185558776,30.724758031265644
2161,华欣园,104.09219918157514,30.682538454076838
2162,青房尚瑞天韵,104.00934028980973,30.706790466640694
2163,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2164,府青路一段34号院,104.09988271917841,30.680492801603688
2165,华侨城原岸,104.04996157514039,30.73362472333543
2166,檀香花园,104.01521080614799,30.70996914360457
2167,平福路92号院,104.09587603585804,30.688863853451295
2168,锦泰世家,104.08945719383648,30.69637266912682
2169,平景苑西区,104.05740358713781,30.697356042874134
2170,恒大曹家巷广场,104.09733802807553,30.67911645045435
2171,金沙御苑,104.02063459515614,30.693158991836178
2172,瑞安城中汇,104.09805469621138,30.698848590337068
2173,保利公园里,104.05740358713781,30.697356042874134
2174,新桥逸景B区,104.05172440987317,30.721725758262867
2175,蓝光花满庭一期,104.0667532407162,30.729358101181184
2176,旭辉江山和鸣,104.05740358713781,30.697356042874134
2177,恒大曹家巷广场,104.09733802807553,30.67911645045435
2178,青羊小区(成都),104.05143228092133,30.689534964564164
2179,金地嘉年华城,104.01480100546249,30.702326957091405
2180,欣园二期,104.05099220105198,30.70959321914408
2181,瑞安城中汇,104.09805469621138,30.698848590337068
2182,西城天下,104.02098655125495,30.700217993381198
2183,单飞鑫雅苑,104.05515926065168,30.685540138043464
2184,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2185,凯瑞花都,104.04524205765208,30.69133337004645
2186,华侨城原岸,104.04996157514039,30.73362472333543
2187,尚锦城,104.08931759716025,30.695376242758922
2188,花照壁小区,104.04032949430965,30.707502670248086
2189,中环西岸观邸,104.0182137516373,30.713031363081903
2190,华侨城原岸,104.04996157514039,30.73362472333543
2191,蜀通街10号院,104.03434004232187,30.690665842898376
2192,蜀通街10号院,104.03434004232187,30.690665842898376
2193,紫金乐章,104.09467904376599,30.699191874508223
2194,马鞍东路社区,104.09926264763065,30.682784508747883
2195,阳曦芙蓉城,104.02292401657887,30.704715226415807
2196,黄忠一期,104.02461714280408,30.691713869303896
2197,高家庄赞城,104.05740358713781,30.697356042874134
2198,平福巷2号院,104.094645638479,30.69241121026587
2199,金地嘉年华城,104.01480100546249,30.702326957091405
2200,锦泰世家,104.08945719383648,30.69637266912682
2201,炎华置信花千集,104.07305700980191,30.69215585521525
2202,檀香花园,104.01521080614799,30.70996914360457
2203,锦泰世家,104.08945719383648,30.69637266912682
2204,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2205,北京城建龙樾熙城,104.05740358713781,30.697356042874134
2206,金牛万达a组团,104.0810619000319,30.692654435850304
2207,青房尚瑞天韵,104.00934028980973,30.706790466640694
2208,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2209,北京城建龙樾熙城,104.05740358713781,30.697356042874134
2210,金牛万达a组团,104.0810619000319,30.692654435850304
2211,青房尚瑞天韵,104.00934028980973,30.706790466640694
2212,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2213,北京城建龙樾熙城,104.05740358713781,30.697356042874134
2214,金牛万达a组团,104.0810619000319,30.692654435850304
2215,青房尚瑞天韵,104.00934028980973,30.706790466640694
2216,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2217,北京城建龙樾熙城,104.05740358713781,30.697356042874134
2218,金牛万达a组团,104.0810619000319,30.692654435850304
2219,青房尚瑞天韵,104.00934028980973,30.706790466640694
2220,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2221,金牛万达a组团,104.0810619000319,30.692654435850304
2222,青房尚瑞天韵,104.00934028980973,30.706790466640694
2223,碧桂园城市花园,104.10254101358932,30.772605045304726
2224,华宇锦城名都,104.04796059961691,30.70746416869566
2225,龙湖北城天街一期,104.07253707057275,30.71549676223937
2226,金牛万达b组团,104.0810619000319,30.692654435850304
2227,远洋朗郡,103.98645101626275,30.72134421435084
2228,绿杨新邨,104.02247109094074,30.69615125919485
2229,恒大曹家巷广场,104.09733802807553,30.67911645045435
2230,首开龙湖紫宸,104.03919295817843,30.70579189778465
2231,龙湖北城天街一期,104.07253707057275,30.71549676223937
2232,禾嘉利好,104.09089951316331,30.70187747551522
2233,绿地世纪城,104.08655387042825,30.726461867199223
2234,格林尚元丽舍,104.09283203780693,30.686340545303253
2235,迎宾大道一号,104.0226662496094,30.717482624039206
2236,星辉西路8号院,104.08251697529694,30.684953862065715
2237,龙湖北城天街二期,104.07075043074396,30.717113057134025
2238,新和理想家,104.02991121649659,30.69397781244508
2239,九里教师苑,104.0495615596968,30.70804479529799
2240,恒大曹家巷广场,104.09733802807553,30.67911645045435
2241,福祥家园瑞福苑,104.0259789739572,30.704258860030016
2242,兴元花园,104.04663371254813,30.69052989908012
2243,保利梧桐语,103.99766600123262,30.711210079692872
2244,蓝光富丽城,104.0892465411944,30.701289048511192
2245,兴元绿洲,104.05395831601538,30.722096667776515
2246,龙门镇,104.05740358713781,30.697356042874134
2247,华侨城原岸,104.04996157514039,30.73362472333543
2248,香山苑,104.09396839427706,30.69670998446406
2249,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2250,龙湖上城,104.07880104472437,30.688633885787453
2251,金色阳光,104.0837559182563,30.700225523491074
2252,永陵路7号院,104.05291277823233,30.67856864829569
2253,华侨城原岸,104.04996157514039,30.73362472333543
2254,金地嘉年华城,104.01480100546249,30.702326957091405
2255,华侨城东岸,104.05005993959374,30.733616963050707
2256,保利梧桐语,103.99766600123262,30.711210079692872
2257,华侨城原岸,104.04996157514039,30.73362472333543
2258,电建地产洺悦府,104.06079397179357,30.72195285222698
2259,锦城花园,104.02935803996354,30.695318871263314
2260,德意馨苑,104.0158459979741,30.701653206072645
2261,华侨城原岸,104.04996157514039,30.73362472333543
2262,华侨城东岸,104.05005993959374,30.733616963050707
2263,瑞安城中汇,104.09805469621138,30.698848590337068
2264,中环西岸观邸,104.0182137516373,30.713031363081903
2265,金沙美邻一期,104.02284316908298,30.694811609477355
2266,华侨城东岸,104.05005993959374,30.733616963050707
2267,龙湖源著,103.98673991131476,30.71916055239091
2268,华宇锦城名都,104.04796059961691,30.70746416869566
2269,金牛万达d组团,104.08233560741448,30.693284451104617
2270,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2271,绿地世纪城,104.08655387042825,30.726461867199223
2272,水晶花园,104.08370246907847,30.682834045711424
2273,翠堤雅筑,104.05740358713781,30.697356042874134
2274,中南樾府,104.09775996217357,30.79602282702288
2275,龙湖上城,104.07880104472437,30.688633885787453
2276,平安正街43号院,104.09977782853554,30.689771933517765
2277,锦城花园,104.02935803996354,30.695318871263314
2278,龙门镇,104.05740358713781,30.697356042874134
2279,丽景湾,104.06084023452732,30.69834670386435
2280,明阳家在回廊,104.01584060814105,30.705692149000654
2281,马鞍东路社区,104.09926264763065,30.682784508747883
2282,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2283,华欣园,104.09219918157514,30.682538454076838
2284,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2285,育苗路14号院,104.02701202529367,30.70600086532753
2286,蓝光花满庭一期,104.0667532407162,30.729358101181184
2287,恒大曹家巷广场,104.09733802807553,30.67911645045435
2288,绿地世纪城,104.08655387042825,30.726461867199223
2289,白鸽岛尚,104.00222166779592,30.713962017411085
2290,恒大曹家巷广场,104.09733802807553,30.67911645045435
2291,一环路北三段2号院,104.08393236252628,30.690361731573482
2292,益民苑,104.02382600514144,30.69217309052819
2293,旭辉江山和鸣,104.05740358713781,30.697356042874134
2294,和谐家园,104.01552045205729,30.706561318367196
2295,绿地世纪城,104.08655387042825,30.726461867199223
2296,金科苑中街103号院,103.99268834218142,30.715790426055097
2297,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2298,西延锦绣,104.02001009316561,30.70362325034725
2299,远洋朗郡,103.98645101626275,30.72134421435084
2300,成勘苑,104.05740358713781,30.697356042874134
2301,金都花园,104.01938100981697,30.697944105942128
2302,华侨城原岸,104.04996157514039,30.73362472333543
2303,龙湖源著别墅,103.98673991131476,30.71916055239091
2304,恒大曹家巷广场,104.09733802807553,30.67911645045435
2305,抚琴西北街小区,104.04908303235163,30.687725888542925
2306,金牛万达d组团,104.08233560741448,30.693284451104617
2307,成勘苑,104.05740358713781,30.697356042874134
2308,中南樾府,104.09775996217357,30.79602282702288
2309,星辉西路8号院,104.08251697529694,30.684953862065715
2310,卓越云际,104.05740358713781,30.697356042874134
2311,佳乐云锦阁,104.076646997942,30.729094860200814
2312,中房北极星花园,104.08664810267624,30.68538834795846
2313,紫桂花园,104.01787293452682,30.692970724988818
2314,华侨城原岸,104.04996157514039,30.73362472333543
2315,中南樾府,104.09775996217357,30.79602282702288
2316,中环西岸观邸,104.0182137516373,30.713031363081903
2317,龙湖西宸原著公寓,104.02404016117501,30.71033156039609
2318,香山苑,104.09396839427706,30.69670998446406
2319,德意馨苑,104.0158459979741,30.701653206072645
2320,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2321,锦泰世家,104.08945719383648,30.69637266912682
2322,恒大曹家巷广场,104.09733802807553,30.67911645045435
2323,电建地产洺悦府,104.06079397179357,30.72195285222698
2324,白鸽岛尚,104.00222166779592,30.713962017411085
2325,金牛万达d组团,104.08233560741448,30.693284451104617
2326,恒大曹家巷广场,104.09733802807553,30.67911645045435
2327,锦西雅苑,104.04649097180258,30.699184887732784
2328,华侨城天鹅堡,104.03539914451814,30.725155238699283
2329,恒大曹家巷广场,104.09733802807553,30.67911645045435
2330,北京城建龙樾熙城,104.05740358713781,30.697356042874134
2331,华侨城纯水岸一期,104.03469496282887,30.72329584663474
2332,马鞍北路51号院,104.09466907257483,30.68406756994149
2333,尚锦城,104.08931759716025,30.695376242758922
2334,绿杨新邨,104.02247109094074,30.69615125919485
2335,汇融名城,104.05740358713781,30.697356042874134
2336,龙湖北城天街一期,104.07253707057275,30.71549676223937
2337,蓝光富丽城,104.0892465411944,30.701289048511192
2338,华侨城原岸,104.04996157514039,30.73362472333543
2339,阳曦芙蓉城,104.02292401657887,30.704715226415807
2340,恒大曹家巷广场,104.09733802807553,30.67911645045435
2341,龙湖北城天街一期,104.07253707057275,30.71549676223937
2342,一环路北三段2号院,104.08393236252628,30.690361731573482
2343,金沙美邻丽雅苑,104.02125972596053,30.694404649115913
2344,金牛花园,103.99811488449595,30.71575709126217
2345,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
2346,旭辉江山和鸣,104.05740358713781,30.697356042874134
2347,华侨城纯水岸三期,104.03362292503326,30.725361137095557
2348,锦西雅苑,104.04649097180258,30.699184887732784
2349,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2350,西线阳光,104.0006939196151,30.716045905069038
2351,双水康城A区,104.05740358713781,30.697356042874134
2352,金地嘉年华城,104.01480100546249,30.702326957091405
2353,远洋朗郡,103.98645101626275,30.72134421435084
2354,汇融名城,104.05740358713781,30.697356042874134
2355,金牛万达d组团,104.08233560741448,30.693284451104617
2356,中南樾府,104.09775996217357,30.79602282702288
2357,恒福苑,104.09655542431524,30.691957804166428
2358,瑞升城北橡树林,104.0915614744936,30.69221485897639
2359,龙湖上城,104.07880104472437,30.688633885787453
2360,沙河源上金府,104.06227294198519,30.728381343113742
2361,华侨城天鹅堡,104.03539914451814,30.725155238699283
2362,西锦国际一期,104.05314903258144,30.687181707180784
2363,汇融名城,104.05740358713781,30.697356042874134
2364,华侨城东岸,104.05005993959374,30.733616963050707
2365,旭辉江山和鸣,104.05740358713781,30.697356042874134
2366,幸福枫景,104.0204603238872,30.701354256959327
2367,金牛万达a组团,104.0810619000319,30.692654435850304
2368,万通金牛新都会,104.03191111405346,30.710327213576146
2369,瑞安城中汇,104.09805469621138,30.698848590337068
2370,旭辉江山和鸣,104.05740358713781,30.697356042874134
2371,瑞升城北橡树林,104.0915614744936,30.69221485897639
2372,明阳家在回廊,104.01584060814105,30.705692149000654
2373,澳林春天,104.04327000756601,30.695983182939717
2374,华侨城东岸,104.05005993959374,30.733616963050707
2375,恒大曹家巷广场,104.09733802807553,30.67911645045435
2376,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2377,水岸汇景,104.04138545243663,30.701488555170624
2378,天悦城,104.06244038613225,30.730319948990278
2379,龙湖上城,104.07880104472437,30.688633885787453
2380,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2381,营和街66号院,104.04333306861282,30.68965771123969
2382,远洋朗郡,103.98645101626275,30.72134421435084
2383,龙湖源著,103.98673991131476,30.71916055239091
2384,保利公园里别墅,104.09830990480677,30.773248650730924
2385,香山苑,104.09396839427706,30.69670998446406
2386,西西里二期,104.02586812305726,30.707751765602286
2387,佳乐云锦阁,104.076646997942,30.729094860200814
2388,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2389,迎宾大道一号,104.0226662496094,30.717482624039206
2390,中环西岸观邸,104.0182137516373,30.713031363081903
2391,华侨城纯水岸三期,104.03362292503326,30.725361137095557
2392,蓝光花满庭一期,104.0667532407162,30.729358101181184
2393,马鞍东路社区,104.09926264763065,30.682784508747883
2394,营康西路184号院,104.03669938155737,30.69567789879897
2395,华侨城纯水岸一期,104.03469496282887,30.72329584663474
2396,华侨城纯水岸一期,104.03469496282887,30.72329584663474
2397,保利国宾首府,104.00729987867437,30.72286386147507
2398,绿杨新邨,104.02247109094074,30.69615125919485
2399,中环西岸观邸,104.0182137516373,30.713031363081903
2400,恒大曹家巷广场,104.09733802807553,30.67911645045435
2401,恒大曹家巷广场,104.09733802807553,30.67911645045435
2402,交大智能六期,104.05413600084526,30.709662846396157
2403,保利梧桐语,103.99766600123262,30.711210079692872
2404,旭辉江山和鸣,104.05740358713781,30.697356042874134
2405,绿地世纪城,104.08655387042825,30.726461867199223
2406,恒大曹家巷广场,104.09733802807553,30.67911645045435
2407,府河苑,104.09560304081354,30.67680067403852
2408,西西里一期,104.02574757045784,30.70905863229692
2409,龙湖北城天街一期,104.07253707057275,30.71549676223937
2410,中南樾府,104.09775996217357,30.79602282702288
2411,翡翠海湾,104.01328474930406,30.709305394914598
2412,锦汇花园,104.03668614682228,30.693921371731303
2413,蓝光富丽城,104.0892465411944,30.701289048511192
2414,西西里二期,104.02586812305726,30.707751765602286
2415,西城天下,104.02098655125495,30.700217993381198
2416,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2417,华侨城纯水岸一期,104.03469496282887,30.72329584663474
2418,营和街58号院,104.04298562560089,30.688214169228697
2419,华侨城原岸,104.04996157514039,30.73362472333543
2420,恒德路6号院,104.09086600636778,30.683924861777545
2421,瑞安城中汇,104.09805469621138,30.698848590337068
2422,佳乐云锦阁,104.076646997942,30.729094860200814
2423,华侨城纯水岸二期,104.03396994045177,30.720210284163198
2424,龙湖西宸原著公寓,104.02404016117501,30.71033156039609
2425,工人村,104.09088298434193,30.681496849267635
2426,恒大西锦城,104.01731643426338,30.714818304524716
2427,华侨城原岸,104.04996157514039,30.73362472333543
2428,天地芳苑,104.05258399841566,30.711400872089243
2429,中南樾府,104.09775996217357,30.79602282702288
2430,中南樾府,104.09775996217357,30.79602282702288
2431,电建地产洺悦府,104.06079397179357,30.72195285222698
2432,中加水岸,104.05055445677696,30.72565124120615
2433,中环西岸观邸,104.0182137516373,30.713031363081903
2434,远洋朗郡,103.98645101626275,30.72134421435084
2435,西城丽舍,104.01591633529553,30.703834551446292
2436,恒大曹家巷广场,104.09733802807553,30.67911645045435
2437,华侨城东岸,104.05005993959374,30.733616963050707
2438,蜀光路8号院,104.02300010305557,30.69910019244755
2439,锦城世家,104.05543252518781,30.68226514552694
2440,绿地世纪城,104.08655387042825,30.726461867199223
2441,华侨城天鹅堡,104.03539914451814,30.725155238699283
2442,中南樾府,104.09775996217357,30.79602282702288
2443,金牛万达d组团,104.08233560741448,30.693284451104617
2444,树蓓巷1号院,104.09889910339076,30.691218932715774
2445,华侨城东岸,104.05005993959374,30.733616963050707
2446,旭辉江山和鸣,104.05740358713781,30.697356042874134
2447,华侨城纯水岸一期,104.03469496282887,30.72329584663474
2448,中南樾府,104.09775996217357,30.79602282702288
2449,金地嘉年华城,104.01480100546249,30.702326957091405
2450,恒大曹家巷广场,104.09733802807553,30.67911645045435
2451,润泽园二期,104.09723705853621,30.7001499894755
2452,华侨城东岸,104.05005993959374,30.733616963050707
2453,龙湖北城天街一期,104.07253707057275,30.71549676223937
2454,西西里一期,104.02574757045784,30.70905863229692
2455,书香门第,104.06818810410729,30.688360051186525
2456,蓝光公园悦府,104.05740358713781,30.697356042874134
2457,中南樾府,104.09775996217357,30.79602282702288
2458,星辉东路19号院,104.09369989255673,30.6782027378444
2459,兴元绿洲,104.05395831601538,30.722096667776515
2460,炎华置信花千集,104.07305700980191,30.69215585521525
2461,中南樾府,104.09775996217357,30.79602282702288
2462,中房北极星花园,104.08664810267624,30.68538834795846
2463,金牛万达d组团,104.08233560741448,30.693284451104617
2464,金沙别致,104.02009156947535,30.695068035537656
2465,正成拉斐,104.00487598091681,30.724537152794277
2466,龙湖北城天街一期,104.07253707057275,30.71549676223937
2467,北京城建龙樾熙城,104.05740358713781,30.697356042874134
2468,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2469,恒大西锦城,104.01731643426338,30.714818304524716
2470,青房尚瑞天韵,104.00934028980973,30.706790466640694
2471,龙湖北城天街二期,104.07075043074396,30.717113057134025
2472,恒大曹家巷广场,104.09733802807553,30.67911645045435
2473,阳光金沙,104.01786853282982,30.696546644803878
2474,中南樾府,104.09775996217357,30.79602282702288
2475,水岸汇景,104.04138545243663,30.701488555170624
2476,檀香花园,104.01521080614799,30.70996914360457
2477,保利梧桐语,103.99766600123262,30.711210079692872
2478,华侨城原岸,104.04996157514039,30.73362472333543
2479,宏源新居,104.04981398354509,30.70604247248059
2480,马鞍东路社区,104.09926264763065,30.682784508747883
2481,汇融名城,104.05740358713781,30.697356042874134
2482,绿地世纪城,104.08655387042825,30.726461867199223
2483,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2484,汇融名城,104.05740358713781,30.697356042874134
2485,旭辉江山和鸣,104.05740358713781,30.697356042874134
2486,金牛花园,103.99811488449595,30.71575709126217
2487,恒大曹家巷广场,104.09733802807553,30.67911645045435
2488,银沙北街91号院,104.049993464986,30.703338823736026
2489,居然小区,104.0080917349814,30.70830467889572
2490,龙湖西宸原著公寓,104.02404016117501,30.71033156039609
2491,华西园,104.09362964326924,30.68346886195643
2492,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2493,西线阳光,104.0006939196151,30.716045905069038
2494,阳曦芙蓉城,104.02292401657887,30.704715226415807
2495,中南樾府,104.09775996217357,30.79602282702288
2496,龙湖上城,104.07880104472437,30.688633885787453
2497,星辉西路8号院,104.08251697529694,30.684953862065715
2498,星辉西路8号院,104.08251697529694,30.684953862065715
2499,恒大曹家巷广场,104.09733802807553,30.67911645045435
2500,水岸汇景,104.04138545243663,30.701488555170624
2501,华夏之家,104.02674900144036,30.693759735279915
2502,保利公园里别墅,104.09830990480677,30.773248650730924
2503,恒大曹家巷广场,104.09733802807553,30.67911645045435
2504,凯瑞花都,104.04524205765208,30.69133337004645
2505,阳曦芙蓉城,104.02292401657887,30.704715226415807
2506,瑞安城中汇,104.09805469621138,30.698848590337068
2507,恒大曹家巷广场,104.09733802807553,30.67911645045435
2508,紫金乐章,104.09467904376599,30.699191874508223
2509,旭辉江山和鸣,104.05740358713781,30.697356042874134
2510,恒大曹家巷广场,104.09733802807553,30.67911645045435
2511,电建地产洺悦府,104.06079397179357,30.72195285222698
2512,金地嘉年华城,104.01480100546249,30.702326957091405
2513,千和馨城,104.02102419025582,30.697426533001124
2514,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2515,华侨城纯水岸三期,104.03362292503326,30.725361137095557
2516,悦民苑,104.02589102984778,30.69130487718249
2517,锦城世家,104.05543252518781,30.68226514552694
2518,西西里一期,104.02574757045784,30.70905863229692
2519,西线阳光,104.0006939196151,30.716045905069038
2520,华侨城东岸,104.05005993959374,30.733616963050707
2521,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
2522,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2523,华西园,104.09362964326924,30.68346886195643
2524,营通街181号院,104.04373730609231,30.69130052949679
2525,长虹天樾,104.07500511106308,30.718071743422225
2526,蓝光花满庭一期,104.0667532407162,30.729358101181184
2527,西西里一期,104.02574757045784,30.70905863229692
2528,保利国宾首府,104.00729987867437,30.72286386147507
2529,绿地世纪城,104.08655387042825,30.726461867199223
2530,抚琴街北二巷3号院,104.04914101527739,30.686671816604026
2531,西线阳光,104.0006939196151,30.716045905069038
2532,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
2533,卓越云际,104.05740358713781,30.697356042874134
2534,华侨城纯水岸二期,104.03396994045177,30.720210284163198
